id;label;vocab;ref_id;created_at;updated_at
019adb05-2735-706a-9a2b-9d141d1f423c;"construções militares";VCAA;2284;"2025-12-01 14:45:39";"2025-12-01 14:45:39"
019adb05-27a4-714c-9224-d1f0b4b84548;"edifícios para correição";VCAA;2785;"2025-12-01 14:45:39";"2025-12-01 14:45:39"
019adb05-294f-7392-bb23-dad424d91d3d;"edificações rurais";VCAA;2540;"2025-12-01 14:45:39";"2025-12-01 14:45:39"
019adb05-29c8-70e7-80f5-6c80276f4017;"edifícios administrativos";VCAA;2767;"2025-12-01 14:45:40";"2025-12-01 14:45:40"
019adb05-2a34-725d-8afc-118cee226d23;"edifícios comerciais";VCAA;1816;"2025-12-01 14:45:40";"2025-12-01 14:45:40"
019adb05-2aa2-70dd-9f6f-ed73028c6679;"edifícios de escritórios";VCAA;6478;"2025-12-01 14:45:40";"2025-12-01 14:45:40"
019adb05-2b0e-72bd-b89d-4a17840824c8;"edifícios industriais";VCAA;1817;"2025-12-01 14:45:40";"2025-12-01 14:45:40"
019adb05-2b7a-72a8-8182-41b2f5bb7a2a;"edifícios para comunicação";VCAA;2771;"2025-12-01 14:45:40";"2025-12-01 14:45:40"
019adb05-2be6-717b-b693-2012027c2fb2;"edifícios públicos";VCAA;2521;"2025-12-01 14:45:40";"2025-12-01 14:45:40"
019adb05-2c54-7236-afa1-985bcd606904;sindicato;VCAA;2279;"2025-12-01 14:45:40";"2025-12-01 14:45:40"
019adb05-2dee-7151-8757-242512ed4f43;"edifícios para transportes";VCAA;2519;"2025-12-01 14:45:41";"2025-12-01 14:45:41"
019adb05-2f84-7297-a199-c8fcd9211625;abadias;VCAA;782;"2025-12-01 14:45:41";"2025-12-01 14:45:41"
019adb05-2ff7-72e1-9ad3-6086c439452e;basílicas;VCAA;2094;"2025-12-01 14:45:41";"2025-12-01 14:45:41"
019adb05-3064-722d-a0f6-0eb6a0e99e27;batistérios;VCAA;239;"2025-12-01 14:45:41";"2025-12-01 14:45:41"
019adb05-30d2-73f8-bea0-30e8a079b796;capelas;VCAA;2095;"2025-12-01 14:45:41";"2025-12-01 14:45:41"
019adb05-3142-72ef-a9f6-041a1550592e;"casas paroquiais";VCAA;6393;"2025-12-01 14:45:41";"2025-12-01 14:45:41"
019adb05-31ad-729a-992b-8aaaa444c510;catedral;VCAA;325;"2025-12-01 14:45:42";"2025-12-01 14:45:42"
019adb05-321a-7303-bdfa-676933e14e58;"centros espíritas";VCAA;2807;"2025-12-01 14:45:42";"2025-12-01 14:45:42"
019adb05-3286-71cc-8fd5-8cfde55f302c;claustros;VCAA;3338;"2025-12-01 14:45:42";"2025-12-01 14:45:42"
019adb05-32f4-7346-94cf-2310c8591450;conventos;VCAA;2093;"2025-12-01 14:45:42";"2025-12-01 14:45:42"
019adb05-3360-717a-88d6-7aa99ebeb81a;"igrejas (edifício)";VCAA;2086;"2025-12-01 14:45:42";"2025-12-01 14:45:42"
019adb05-33ce-70b1-ad08-555f3e06cf1e;mesquitas;VCAA;2091;"2025-12-01 14:45:42";"2025-12-01 14:45:42"
019adb05-343a-73d9-a9fc-a51c7c13f94c;monastérios;VCAA;6700;"2025-12-01 14:45:42";"2025-12-01 14:45:42"
019adb05-34a7-702e-bd56-e1fbe810c8df;presbitério;VCAA;991;"2025-12-01 14:45:42";"2025-12-01 14:45:42"
019adb05-3515-735d-bc22-5e03e194a93c;santuários;VCAA;6782;"2025-12-01 14:45:42";"2025-12-01 14:45:42"
019adb05-3583-714a-a6cf-c23caecda709;sinagoga;VCAA;1082;"2025-12-01 14:45:43";"2025-12-01 14:45:43"
019adb05-35f0-730d-85ab-1c0b42ff1872;templos;VCAA;2092;"2025-12-01 14:45:43";"2025-12-01 14:45:43"
019adb05-365d-71c0-a5e7-380a35409ccf;terreiro;VCAA;2100;"2025-12-01 14:45:43";"2025-12-01 14:45:43"
019adb05-3805-723b-9a61-22aa482eb153;memorial;VCAA;2103;"2025-12-01 14:45:43";"2025-12-01 14:45:43"
019adb05-3873-7178-947b-0c6f8dac58d4;"monumentos funerários";VCAA;3404;"2025-12-01 14:45:43";"2025-12-01 14:45:43"
019adb05-38e0-73b5-b336-69bf0b57a676;"monumentos históricos";VCAA;6703;"2025-12-01 14:45:43";"2025-12-01 14:45:43"
019adb05-394d-70c9-8430-959f87836bd5;obelisco;VCAA;2102;"2025-12-01 14:45:44";"2025-12-01 14:45:44"
019adb05-3b0a-73f2-a531-2dbb516194fb;"academias de ginástica";VCAA;3088;"2025-12-01 14:45:44";"2025-12-01 14:45:44"
019adb05-3b85-7380-99ec-737b3008068e;autódromos;VCAA;3089;"2025-12-01 14:45:44";"2025-12-01 14:45:44"
019adb05-3bf5-722c-8436-8dca1637042e;"campos de golfe";VCAA;6370;"2025-12-01 14:45:44";"2025-12-01 14:45:44"
019adb05-3c62-729a-9a30-811098f275b2;"centros esportivos";VCAA;3092;"2025-12-01 14:45:44";"2025-12-01 14:45:44"
019adb05-3cd1-7353-9a84-5d6f9c7ae3dc;ciclovias;VCAA;346;"2025-12-01 14:45:44";"2025-12-01 14:45:44"
019adb05-3d3c-71d3-90b6-122c0fcd22a5;clube;VCAA;365;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-3da9-7188-bb0a-42bf88fbebbb;estádios;VCAA;529;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-3e16-73b0-8d16-07315f037e8a;"ginásio de esportes";VCAA;613;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-3e83-724d-858b-0eadf79eb2e4;hipódromo;VCAA;642;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-3ef0-70d3-b4cd-25df283a33d1;piscinas;VCAA;913;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-3f5d-70a2-a8a7-82836b6e6309;"pistas de cooper";VCAA;925;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-3fcb-733c-b637-2ca0198909ea;"pistas de corrida";VCAA;926;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-4037-71d9-9aee-c4941bf885e6;"pistas de patinação";VCAA;3085;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-40a3-7382-a3d3-0ee75e256864;"pistas de skate";VCAA;927;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-410f-724a-924f-99ac6f424225;"quadras poliesportivas";VCAA;2111;"2025-12-01 14:45:45";"2025-12-01 14:45:45"
019adb05-417c-7010-9eec-4edff4e6778b;saunas;VCAA;3087;"2025-12-01 14:45:46";"2025-12-01 14:45:46"
019adb05-41ea-73f8-8c7f-921fec957e27;velódromo;VCAA;3090;"2025-12-01 14:45:46";"2025-12-01 14:45:46"
019adb05-4257-7294-b027-fa4e7d18cc16;vestiários;VCAA;1210;"2025-12-01 14:45:46";"2025-12-01 14:45:46"
019adb05-42c5-70bf-bca3-0f0068a36654;"vilas olímpicas";VCAA;3091;"2025-12-01 14:45:46";"2025-12-01 14:45:46"
019adb05-4462-73ed-b801-c0daa298711a;bienais;VCAA;2306;"2025-12-01 14:45:46";"2025-12-01 14:45:46"
019adb05-44d3-73f8-b9c9-cbb975370909;planetários;VCAA;2129;"2025-12-01 14:45:46";"2025-12-01 14:45:46"
019adb05-4540-7084-b152-bc5cd68f0e41;zoológicos;VCAA;2132;"2025-12-01 14:45:47";"2025-12-01 14:45:47"
019adb05-46ed-73a0-aa7f-08e6ead1c3cc;"casa bandeirante";VCAA;225;"2025-12-01 14:45:47";"2025-12-01 14:45:47"
019adb05-4764-71fd-9ebd-9ddd7c75f4c4;"casa de câmara e cadeia";VCAA;314;"2025-12-01 14:45:47";"2025-12-01 14:45:47"
019adb05-47d1-72d6-ad95-4b0c09c68b9c;"casa grande";VCAA;2769;"2025-12-01 14:45:47";"2025-12-01 14:45:47"
019adb05-483e-7392-8fc5-a42822b643b4;castelos;VCAA;1342;"2025-12-01 14:45:47";"2025-12-01 14:45:47"
019adb05-48ad-73f5-bf66-8972f16d4b3a;"edifícios tombados";VCAA;6492;"2025-12-01 14:45:47";"2025-12-01 14:45:47"
019adb05-4919-7283-b82f-07e7ae0d6e89;engenhos;VCAA;5937;"2025-12-01 14:45:48";"2025-12-01 14:45:48"
019adb05-4986-73e2-96ab-d19c43a59b55;palácios;VCAA;2052;"2025-12-01 14:45:48";"2025-12-01 14:45:48"
019adb05-49f4-7288-8275-086f9d53d793;senzala;VCAA;1073;"2025-12-01 14:45:48";"2025-12-01 14:45:48"
019adb05-4b8d-7157-8c43-af0997cc51af;camarins;VCAA;287;"2025-12-01 14:45:48";"2025-12-01 14:45:48"
019adb05-4bf8-7040-9ead-a41f746f0e9d;foyer;VCAA;587;"2025-12-01 14:45:48";"2025-12-01 14:45:48"
019adb05-4c65-73e3-bb86-aa81a245867b;proscênio;VCAA;999;"2025-12-01 14:45:48";"2025-12-01 14:45:48"
019adb05-4e03-729f-9efb-43b3aa4705a2;"escolas (edifícios)";VCAA;5945;"2025-12-01 14:45:49";"2025-12-01 14:45:49"
019adb05-4e7a-72f0-867e-5a1c861677fb;faculdades;VCAA;560;"2025-12-01 14:45:49";"2025-12-01 14:45:49"
019adb05-4ee7-73c5-aeed-9080a2e1dcf0;universidades;VCAA;2131;"2025-12-01 14:45:49";"2025-12-01 14:45:49"
019adb05-510e-715b-a806-74e4aaa2b975;bibliotecas;VCAA;2305;"2025-12-01 14:45:50";"2025-12-01 14:45:50"
019adb05-5183-70a3-bd14-dc238b8d067b;"institutos de pesquisa";VCAA;6678;"2025-12-01 14:45:50";"2025-12-01 14:45:50"
019adb05-51ee-71dd-905c-740de32499a5;laboratórios;VCAA;691;"2025-12-01 14:45:50";"2025-12-01 14:45:50"
019adb05-525b-719f-9fc0-aa5d9871d648;observatório;VCAA;2314;"2025-12-01 14:45:50";"2025-12-01 14:45:50"
019adb05-540e-70fd-8256-5749dba843f6;"edifícios residenciais (dependências)";VCAA;2507;"2025-12-01 14:45:50";"2025-12-01 14:45:50"
019adb05-547f-72cc-af41-5f092e39d8d6;"edifícios residenciais (processos construtivos)";VCAA;2510;"2025-12-01 14:45:50";"2025-12-01 14:45:50"
019adb05-54ec-72c3-93e4-6d4d48db1c35;"edifícios residenciais (tipologia)";VCAA;1818;"2025-12-01 14:45:51";"2025-12-01 14:45:51"
019adb05-56b5-73ad-ad61-258cb511e7c9;"usinas  de energia";VCAA;6293;"2025-12-01 14:45:51";"2025-12-01 14:45:51"
019adb05-572d-7247-8ddb-c5bbce16f823;"usinas hidrelétricas";VCAA;2266;"2025-12-01 14:45:51";"2025-12-01 14:45:51"
019adb05-58de-73c5-8e0c-533694850ab9;"albergues noturnos";VCAA;2541;"2025-12-01 14:45:52";"2025-12-01 14:45:52"
019adb05-5951-7364-915f-b7efd2ddfa23;"casas de repouso";VCAA;2543;"2025-12-01 14:45:52";"2025-12-01 14:45:52"
019adb05-59be-737e-9379-7fd89fc7bb8b;creches;VCAA;422;"2025-12-01 14:45:52";"2025-12-01 14:45:52"
019adb05-5a2a-7011-a727-7d8274417a9d;orfanatos;VCAA;2125;"2025-12-01 14:45:52";"2025-12-01 14:45:52"
019adb05-5bc3-711e-902f-cd79a2fc2816;ambulatórios;VCAA;2756;"2025-12-01 14:45:52";"2025-12-01 14:45:52"
019adb05-5c3d-71fd-a865-46bdd32b658b;"centros de reabilitação";VCAA;2757;"2025-12-01 14:45:52";"2025-12-01 14:45:52"
019adb05-5caa-702c-b36b-fc3763d2df21;"clínicas médicas";VCAA;2759;"2025-12-01 14:45:53";"2025-12-01 14:45:53"
019adb05-5d16-72c3-9d37-e08156c40a0b;hospitais;VCAA;645;"2025-12-01 14:45:53";"2025-12-01 14:45:53"
019adb05-5eab-72cc-bf93-c0d554c0f172;fortificações;VCAA;4813;"2025-12-01 14:45:53";"2025-12-01 14:45:53"
019adb05-5f1d-7388-8dd6-656c814892ab;guarita;VCAA;2286;"2025-12-01 14:45:53";"2025-12-01 14:45:53"
019adb05-5f8b-71e5-b393-7830177d26ac;quartel;VCAA;1010;"2025-12-01 14:45:53";"2025-12-01 14:45:53"
019adb05-5ff6-7089-a24b-d47edb965d32;tenalha;VCAA;2289;"2025-12-01 14:45:53";"2025-12-01 14:45:53"
019adb05-61c8-7145-8f15-b388050515cc;cadeias;VCAA;6361;"2025-12-01 14:45:54";"2025-12-01 14:45:54"
019adb05-6240-70ac-80b5-a7cb21986169;"centros de detenção";VCAA;6664;"2025-12-01 14:45:54";"2025-12-01 14:45:54"
019adb05-62ad-7001-baa8-75fdb718689b;penitenciárias;VCAA;2790;"2025-12-01 14:45:54";"2025-12-01 14:45:54"
